"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","goals_against_gk","pens_allowed","free_kick_goals_against_gk","corner_kick_goals_against_gk","own_goals_against_gk","psxg_gk","psnpxg_per_shot_on_target_against","psxg_net_gk","psxg_net_per90_gk","passes_completed_launched_gk","passes_launched_gk","passes_pct_launched_gk","passes_gk","passes_throws_gk","pct_passes_launched_gk","passes_length_avg_gk","goal_kicks","pct_goal_kicks_launched","goal_kick_length_avg","crosses_gk","crosses_stopped_gk","crosses_stopped_pct_gk","def_actions_outside_pen_area_gk","def_actions_outside_pen_area_per90_gk","avg_distance_def_actions_gk"
"9970da54","2018-2019","ESP","1. La Liga","11th","Alavés",21,3,4,0,0,1,0,3.1,0.22,-0.9,-0.31,34,88,38.6,68,10,82.4,55.5,34,94.1,65.1,53,2,3.8,2,0.67,12.2
"9970da54","2019-2020","ESP","1. La Liga","16th","Alavés",22,3,3,1,0,0,0,2.4,0.36,-0.6,-0.19,24,64,37.5,56,9,71.4,52.4,27,88.9,63.4,27,1,3.7,0,0,12.8
"9970da54","2019-2020","ESP","2. Segunda División","4th","Almería",22,3.7,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9970da54","2020-2021","ESP","1. La Liga","16th","Alavés",23,0.8,0,0,0,0,0,0,0.01,0,0.02,4,16,25,15,1,66.7,48.1,7,85.7,53.3,7,1,14.3,0,0,10.2
"9970da54","2021-2022","ESP","1. La Liga","18th","Alavés",24,2.1,3,1,0,1,0,2.1,0.13,-0.9,-0.44,22,56,39.3,44,4,77.3,54.6,28,78.6,58.2,31,6,19.4,1,0.48,11.2
"9f0ea33f","2007-2008","ESP","1. La Liga","15th","Valladolid",18,23.8,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f0ea33f","2008-2009","ESP","1. La Liga","16th","Valladolid",19,23,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f0ea33f","2009-2010","ESP","1. La Liga","9th","Atlético Madrid",20,14.1,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f0ea33f","2010-2011","ESP","1. La Liga","11th","Málaga",21,4.1,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f0ea33f","2011-2012","ESP","1. La Liga","5th","Atlético Madrid",22,1.8,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f0ea33f","2012-2013","ESP","1. La Liga","3rd","Atlético Madrid",23,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f0ea33f","2013-2014","ESP","1. La Liga","6th","Villarreal",24,35,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f0ea33f","2014-2015","ESP","1. La Liga","6th","Villarreal",25,33.9,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f0ea33f","2015-2016","ESP","1. La Liga","4th","Villarreal",26,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f0ea33f","2016-2017","ESP","1. La Liga","5th","Villarreal",27,23.4,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f0ea33f","2017-2018","ESP","1. La Liga","5th","Villarreal",28,23,30,3,1,3,0,32.5,0.32,2.5,0.11,102,282,36.2,360,86,52.2,41.5,109,86.2,61.3,284,24,8.5,16,0.7,14.3
"9f0ea33f","2018-2019","ESP","1. La Liga","14th","Villarreal",29,32,45,2,2,4,3,46.2,0.27,4.2,0.13,187,460,40.7,554,128,50.9,42.7,251,70.9,55.4,388,39,10.1,21,0.66,14.7
"9f0ea33f","2019-2020","ESP","1. La Liga","5th","Villarreal",30,34,41,5,0,8,1,39.5,0.24,-0.5,-0.01,166,451,36.8,759,150,39.3,37.2,280,54.6,44.8,354,20,5.6,18,0.53,13.9
"9f0ea33f","2020-2021","ESP","1. La Liga","7th","Villarreal",31,36,41,7,0,4,2,34.8,0.25,-3.2,-0.09,210,462,45.5,1022,189,31.3,33.7,285,49.8,43.1,427,42,9.8,21,0.58,13.8
"9f0ea33f","2021-2022","ESP","1. La Liga","9th","Villarreal",32,2,4,0,0,0,0,2.8,0.4,-1.2,-0.59,5,11,45.5,39,7,17.9,28.3,14,28.6,32.5,24,1,4.2,2,1,17.1
"9f5a610b","2019-2020","ITA","1. Serie A","15th","Sampdoria",24,2,5,1,0,0,0,5.5,0.36,0.5,0.23,8,29,27.6,43,11,39.5,32.6,18,66.7,47.9,15,0,0,1,0.5,13.8
"9f5a610b","2020-2021","ITA","2. Serie B","17th","Cosenza",25,36,43,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f5a610b","2021-2022","ITA","1. Serie A","15th","Sampdoria",26,1,1,0,0,0,0,1,0.25,0,-0.02,4,20,20,33,6,45.5,37.3,7,71.4,48.6,10,0,0,0,0,12.5
"9f941969","2006-2007","GER","2. 2. Bundesliga","17th","Wacker",17,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2009-2010","GER","3. 3. Liga","17th","Wacker",20,25,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2011-2012","GER","3. 3. Liga","7th","Osnabrück",22,35,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2012-2013","GER","3. 3. Liga","3rd","Osnabrück",23,29.8,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2013-2014","GER","2. 2. Bundesliga","12th","Sandhausen",24,32,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2014-2015","GER","2. 2. Bundesliga","12th","Sandhausen",25,29,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2015-2016","GER","2. 2. Bundesliga","5th","Bochum",26,18,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2016-2017","GER","2. 2. Bundesliga","9th","Bochum",27,34,47,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2017-2018","GER","2. 2. Bundesliga","6th","Bochum",28,25.7,28,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2018-2019","GER","2. 2. Bundesliga","11th","Bochum",29,34,50,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2019-2020","GER","2. 2. Bundesliga","8th","Bochum",30,31.9,45,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2020-2021","GER","2. 2. Bundesliga","1st","Bochum",31,29.1,33,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9f941969","2021-2022","GER","1. Bundesliga","12th","Bochum",32,16,24,0,1,2,1,29.4,0.34,6.4,0.4,264,575,45.9,675,44,70.5,50.1,132,75,55.1,148,17,11.5,26,1.63,17.4
"9fa26bc2","2014-2015","SRB","1. SuperLiga","4th","Vojvodina",17,17,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9fa26bc2","2015-2016","POL","1. Ekstraklasa","5th","Lechia Gdańsk",18,11,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9fa26bc2","2016-2017","POL","1. Ekstraklasa","4th","Lechia Gdańsk",19,19,22,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9fa26bc2","2017-2018","ITA","1. Serie A","9th","Torino",20,1,1,0,0,0,0,1.1,0.27,0.1,0.09,8,23,34.8,41,6,39,41.5,8,87.5,66.8,11,1,9.1,0,0,14
"9fa26bc2","2018-2019","ITA","2. Serie B","13th","Ascoli",21,8,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"9fa26bc2","2018-2019","ITA","1. Serie A","13th","SPAL",21,1.8,4,0,0,1,0,3.6,0.23,-0.4,-0.22,9,34,26.5,54,17,38.9,37.4,20,65,54,12,1,8.3,3,1.65,16.1
"9fa26bc2","2020-2021","ITA","1. Serie A","17th","Torino",23,5,6,1,0,0,0,4.7,0.2,-1.3,-0.26,23,77,29.9,147,18,40.8,40.7,32,53.1,46.8,34,2,5.9,5,1,14.3
"9fa26bc2","2021-2022","ITA","1. Serie A","11th","Torino",24,19,19,3,1,2,0,17.4,0.27,-1.6,-0.08,151,486,31.1,605,66,63,51.4,119,88.2,69.8,100,7,7,11,0.58,13.9
"a01c3d54","2016-2017","ESP","2. Segunda División","17th","Numancia",25,28.3,29,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a01c3d54","2017-2018","ESP","2. Segunda División","6th","Numancia",26,41,39,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a01c3d54","2018-2019","ESP","1. La Liga","15th","Levante",27,16,24,4,0,4,2,23.1,0.27,1.1,0.07,104,282,36.9,292,74,56.5,44.3,163,71.8,53.1,142,8,5.6,9,0.56,13.4
"a01c3d54","2019-2020","ESP","1. La Liga","12th","Levante",28,36,51,3,1,8,2,57.2,0.27,8.2,0.23,204,553,36.9,781,186,50.1,41.7,337,48.1,41.4,382,25,6.5,29,0.81,14
"a01c3d54","2020-2021","ESP","1. La Liga","14th","Levante",29,29,44,3,1,6,2,38.8,0.31,-3.2,-0.11,124,330,37.6,716,150,38.3,36.2,205,27.3,30,255,18,7.1,27,0.93,14.9
"a01c3d54","2021-2022","ESP","1. La Liga","20th","Levante",30,9,19,1,0,6,0,15.6,0.27,-3.4,-0.38,49,111,44.1,182,40,44.5,40,67,44.8,35.9,87,4,4.6,6,0.67,14.1
"a111cf41","2016-2017","ARG","1. Primera Div","4th","Racing Club",22,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a111cf41","2017-2018","ARG","1. Primera Div","7th","Racing Club",23,22,29,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a111cf41","2018-2019","ITA","1. Serie A","12th","Udinese",24,29,40,8,0,6,1,42.6,0.28,3.6,0.12,259,611,42.4,564,97,61.2,43.9,313,85,57.1,360,29,8.1,13,0.45,12.2
"a111cf41","2019-2020","ITA","1. Serie A","13th","Udinese",25,38,51,8,2,6,0,53.9,0.25,2.9,0.08,218,491,44.4,819,171,40.9,36.3,359,43.5,36.6,363,38,10.5,15,0.39,12.2
"a111cf41","2020-2021","ITA","1. Serie A","14th","Udinese",26,35,51,13,2,2,0,53.7,0.31,2.7,0.08,184,419,43.9,771,171,40.2,35.6,253,43.1,36.4,292,28,9.6,15,0.43,12.9
"a111cf41","2021-2022","ITA","1. Serie A","4th","Atalanta",27,17,22,0,0,2,0,18.9,0.32,-3.1,-0.18,95,209,45.5,387,77,32.3,34,119,70.6,52.4,116,9,7.8,12,0.71,15.4
"a179d516","2004-2005","ESP","2. Segunda División","10th","Elche",22,10,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2006-2007","ESP","2. Segunda División","10th","Elche",24,39,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2007-2008","ESP","2. Segunda División","10th","Elche",25,37,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2008-2009","ESP","2. Segunda División","12th","Elche",26,36.7,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2009-2010","ESP","2. Segunda División","6th","Elche",27,38.6,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2010-2011","ESP","2. Segunda División","4th","Elche",28,21.9,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2010-2011","ESP","1. La Liga","11th","Málaga",28,14.9,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2011-2012","ESP","1. La Liga","4th","Málaga",29,26.7,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2012-2013","ESP","1. La Liga","6th","Málaga",30,35.4,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2013-2014","ESP","1. La Liga","11th","Málaga",31,38,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2014-2015","ENG","1. Premier League","2nd","Manchester City",32,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2015-2016","ENG","1. Premier League","4th","Manchester City",33,3.5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2016-2017","ENG","1. Premier League","3rd","Manchester City",34,16.1,13,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a179d516","2017-2018","ENG","1. Premier League","5th","Chelsea",35,3,4,0,0,0,0,4.3,0.39,0.3,0.12,17,38,44.7,84,12,32.1,31.4,15,73.3,54.7,24,1,4.2,5,1.67,23.1
"a179d516","2018-2019","ENG","1. Premier League","3rd","Chelsea",36,2,0,0,0,0,0,0.4,0.14,0.4,0.2,14,26,53.8,47,9,29.8,31.1,16,75,48.9,18,4,22.2,0,0,8.8
"a179d516","2019-2020","ENG","1. Premier League","4th","Chelsea",37,5,7,0,0,3,1,5.9,0.37,-0.1,-0.02,32,74,43.2,137,15,45.3,35.8,28,42.9,36.8,20,0,0,2,0.4,12.4
"a179d516","2020-2021","ENG","1. Premier League","4th","Chelsea",38,1,3,0,0,1,0,1.5,0.49,-1.5,-1.54,1,3,33.3,20,2,15,24.6,6,0,19.7,8,0,0,2,2,22
"a179d516","2021-2022","ENG","1. Premier League","13th","Southampton",39,2,5,0,0,1,0,4.3,0.4,-0.7,-0.36,20,39,51.3,46,0,58.7,42.1,13,92.3,59.1,21,1,4.8,4,2,22.1
"a2565f79","2007-2008","ITA","1. Serie A","6th","Sampdoria",17,0.2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2008-2009","ITA","1. Serie A","13th","Sampdoria",18,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2009-2010","ITA","2. Serie B","13th","Reggina",19,5,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2009-2010","ITA","1. Serie A","4th","Sampdoria",19,0.5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2012-2013","ITA","2. Serie B","3rd","Livorno",22,27.2,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2013-2014","ITA","1. Serie A","12th","Sampdoria",23,5,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2014-2015","ITA","2. Serie B","7th","Pescara",24,24.8,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2015-2016","ITA","2. Serie B","4th","Pescara",25,32.1,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2016-2017","ITA","1. Serie A","20th","Pescara",26,9,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2017-2018","ITA","2. Serie B","17th","Pescara",27,34,50,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2018-2019","ITA","2. Serie B","4th","Pescara",28,32,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2019-2020","ITA","2. Serie B","17th","Pescara",29,27.5,41,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2020-2021","ITA","2. Serie B","19th","Pescara",30,38,60,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a2565f79","2021-2022","ITA","1. Serie A","20th","Salernitana",31,1,5,0,0,1,0,2.6,0.32,-2.4,-2.42,11,19,57.9,20,4,50,41.3,11,81.8,53.3,7,1,14.3,0,0,10
"a2c1a8d3","2021-2022","ESP","1. La Liga","10th","Athletic Club",20,4,5,0,0,0,0,4.7,0.26,-0.3,-0.08,10,31,32.3,56,10,37.5,36.8,26,38.5,38.3,35,2,5.7,5,1.25,17.3
"a4527d33","2010-2011","BEL","1. Pro League","14th","Lierse",27,28,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a4527d33","2011-2012","BEL","1. Pro League","14th","Lierse",28,36,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a4527d33","2012-2013","BEL","1. Pro League","4th","Standard Liège",29,38,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a4527d33","2013-2014","BEL","1. Pro League","2nd","Standard Liège",30,37,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a4527d33","2014-2015","BEL","1. Pro League","4th","Standard Liège",31,11,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a4527d33","2015-2016","SCO","1. Premiership","12th","Dundee United",32,16,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a4527d33","2016-2017","FRA","1. Ligue 1","14th","Metz",33,5,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a4527d33","2017-2018","FRA","1. Ligue 1","20th","Metz",34,28.6,60,0,1,10,1,54.6,0.32,-4.4,-0.15,151,448,33.7,522,99,57.3,45.2,158,94.3,67.3,274,19,6.9,24,0.84,15.6
"a4527d33","2018-2019","FRA","1. Ligue 1","11th","Strasbourg",35,1,0,0,0,0,0,0.1,0.09,0.1,0.09,13,28,46.4,25,7,52,43.4,15,100,76.1,10,1,10,0,0,12.9
"a4527d33","2020-2021","FRA","1. Ligue 1","15th","Strasbourg",37,24,31,3,1,3,0,29.5,0.31,-1.5,-0.06,199,421,47.3,522,79,53.1,42.1,193,74.6,56.2,204,12,5.9,5,0.21,11.5
"a4995f48","2016-2017","ESP","2. Segunda División","6th","Huesca",23,41,41,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a4995f48","2017-2018","ESP","2. Segunda División","8th","Osasuna",24,39.5,29,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a4995f48","2018-2019","ESP","2. Segunda División","1st","Osasuna",25,4,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a4995f48","2019-2020","ESP","1. La Liga","10th","Osasuna",26,18.4,27,1,2,4,0,27.6,0.34,0.6,0.03,175,482,36.3,464,72,74.6,52.9,148,91.9,64.4,156,16,10.3,21,1.14,15.9
"a4995f48","2020-2021","ESP","1. La Liga","11th","Osasuna",27,32.9,40,4,0,6,2,43.7,0.32,5.7,0.17,431,927,46.5,887,83,77.1,54.3,257,94.6,64.4,375,34,9.1,51,1.55,16.3
"a4995f48","2021-2022","ESP","1. La Liga","13th","Osasuna",28,17,20,2,0,5,1,17.3,0.28,-1.7,-0.1,202,427,47.3,395,31,77,54.5,142,86.6,61.2,201,11,5.5,17,1,14.7
"a6de6361","2005-2006","ENG","3. League One","23rd","Swindon Town",19,14,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"a6de6361","2008-2009","ENG","2. Championship","7th","Cardiff City",22,20.9,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
