"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","cards_yellow","cards_red","cards_yellow_red","fouls","fouled","offsides","crosses","interceptions","tackles_won","pens_won","pens_conceded","own_goals","ball_recoveries","aerials_won","aerials_lost","aerials_won_pct"
"ab096c6f","2021-2022","FRA","1. Ligue 1","20th","Saint-Étienne",29,15.1,2,1,0,13,1,2,9,35,15,0,1,0,145,18,22,45
"ab13a5aa","2008-2009","ESP","1. La Liga","6th","Valencia",21,1.5,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab13a5aa","2009-2010","ESP","2. Segunda División","9th","Recreativo",22,29.7,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab13a5aa","2010-2011","ESP","1. La Liga","3rd","Valencia",23,19.9,2,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab13a5aa","2011-2012","ESP","1. La Liga","3rd","Valencia",24,26,1,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab13a5aa","2012-2013","ESP","1. La Liga","5th","Valencia",25,14,1,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab13a5aa","2013-2014","ESP","1. La Liga","8th","Valencia",26,12.7,1,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab13a5aa","2014-2015","ESP","1. La Liga","15th","Getafe",27,29,1,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab13a5aa","2015-2016","ESP","1. La Liga","19th","Getafe",28,38,2,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab13a5aa","2016-2017","ESP","2. Segunda División","3rd","Getafe",29,8,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"ab13a5aa","2017-2018","ESP","1. La Liga","8th","Getafe",30,33,1,0,0,0,4,0,0,0,0,0,0,0,200,0,0,NULL
"ab13a5aa","2018-2019","ENG","1. Premier League","12th","Crystal Palace",31,19.5,2,0,0,1,7,0,0,0,0,0,1,0,103,0,0,NULL
"ab13a5aa","2019-2020","ENG","1. Premier League","14th","Crystal Palace",32,35,1,0,0,0,5,0,0,0,0,0,0,1,164,0,1,0
"ab13a5aa","2020-2021","ENG","1. Premier League","14th","Crystal Palace",33,37,2,0,0,0,8,0,0,0,0,0,0,0,168,0,1,0
"ab13a5aa","2021-2022","ENG","1. Premier League","11th","Crystal Palace",34,17,1,0,0,0,1,0,0,0,0,0,0,0,72,0,0,NULL
"ab1ca213","2006-2007","POR","1. Primeira Liga","2nd","Sporting CP",20,19.5,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab1ca213","2007-2008","POR","1. Primeira Liga","2nd","Sporting CP",21,27.9,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab1ca213","2008-2009","POR","1. Primeira Liga","2nd","Sporting CP",22,16.8,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab1ca213","2009-2010","POR","1. Primeira Liga","4th","Sporting CP",23,23.7,12,1,NULL,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab1ca213","2010-2011","ITA","1. Serie A","10th","Genoa",24,13.6,4,0,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab1ca213","2011-2012","ITA","1. Serie A","17th","Genoa",25,23.5,3,0,NULL,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab1ca213","2012-2013","UKR","1. Premier League","3rd","Dynamo Kyiv",26,22.8,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab1ca213","2013-2014","UKR","1. Premier League","4th","Dynamo Kyiv",27,17.7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab1ca213","2014-2015","UKR","1. Premier League","1st","Dynamo Kyiv",28,9.7,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab1ca213","2015-2016","UKR","1. Premier League","1st","Dynamo Kyiv",29,17.5,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab1ca213","2016-2017","ITA","1. Serie A","16th","Genoa",30,19.8,8,2,1,29,15,2,106,39,27,0,0,0,NULL,NULL,NULL,NULL
"ab1ca213","2017-2018","ITA","1. Serie A","12th","Genoa",31,19.3,4,0,0,38,9,0,34,11,30,0,1,0,256,20,17,54.1
"ab1ca213","2018-2019","ITA","1. Serie A","17th","Genoa",32,14,7,0,0,37,12,0,22,14,24,0,0,0,196,14,14,50
"ab1ca213","2019-2020","ITA","1. Serie A","9th","Hellas Verona",33,31.2,6,0,0,41,22,0,63,24,43,0,0,0,386,48,38,55.8
"ab1ca213","2020-2021","ITA","1. Serie A","10th","Hellas Verona",34,14.6,1,0,0,24,13,0,14,15,15,0,0,0,204,28,18,60.9
"ab1ca213","2021-2022","ITA","1. Serie A","13th","Hellas Verona",35,9.2,5,1,1,12,4,0,16,13,8,0,0,0,129,18,17,51.4
"ab4449d6","2011-2012","POL","1. Ekstraklasa","8th","Górnik Zabrze",20,27,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab4449d6","2012-2013","POL","1. Ekstraklasa","5th","Górnik Zabrze",21,29,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab4449d6","2013-2014","ITA","1. Serie A","2nd","Roma",22,2,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab4449d6","2014-2015","ITA","1. Serie A","2nd","Roma",23,3,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab4449d6","2015-2016","ITA","1. Serie A","10th","Empoli",24,31,2,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab4449d6","2016-2017","ITA","1. Serie A","18th","Empoli",25,35,2,0,0,0,6,0,0,3,0,0,2,1,NULL,NULL,NULL,NULL
"ab4449d6","2017-2018","ITA","1. Serie A","3rd","Roma",26,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,NULL
"ab4449d6","2018-2019","ITA","1. Serie A","10th","Bologna",27,38,1,0,0,0,4,0,0,0,0,0,0,0,177,0,0,NULL
"ab4449d6","2019-2020","ITA","1. Serie A","12th","Bologna",28,37,2,0,0,0,5,0,0,0,0,0,0,0,174,0,0,NULL
"ab4449d6","2020-2021","ITA","1. Serie A","12th","Bologna",29,28,1,0,0,0,1,1,0,0,0,0,0,0,128,0,0,NULL
"ab4449d6","2021-2022","ITA","1. Serie A","10th","Bologna",30,19,2,0,0,1,2,0,0,0,0,0,1,0,82,0,0,NULL
"ab651565","2011-2012","ENG","2. Championship","4th","Birmingham City",17,8.6,1,0,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab651565","2012-2013","ENG","2. Championship","12th","Birmingham City",18,24.8,2,0,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab651565","2013-2014","ENG","1. Premier League","18th","Norwich City",19,24,2,0,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab651565","2014-2015","ENG","2. Championship","3rd","Norwich City",20,33,1,0,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab651565","2015-2016","ENG","1. Premier League","19th","Norwich City",21,26,0,0,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ab651565","2016-2017","ENG","1. Premier League","8th","Southampton",22,32.2,2,1,0,38,47,14,65,15,27,0,1,0,NULL,NULL,NULL,NULL
"ab651565","2017-2018","ENG","1. Premier League","17th","Southampton",23,21.6,3,0,0,20,24,4,48,20,16,0,0,0,160,12,32,27.3
"ab651565","2018-2019","ENG","1. Premier League","16th","Southampton",24,36.3,3,0,0,38,40,15,79,25,27,0,0,0,251,19,68,21.8
"ab651565","2019-2020","ENG","1. Premier League","11th","Southampton",25,30.7,2,0,0,30,37,5,48,14,46,0,0,0,250,20,57,26
"ab651565","2020-2021","ENG","1. Premier League","15th","Southampton",26,19.3,1,0,0,37,21,4,34,18,17,0,1,0,121,11,37,22.9
"ab651565","2021-2022","ENG","1. Premier League","13th","Southampton",27,12.7,0,0,0,13,14,2,32,18,7,0,0,0,79,9,33,21.4
"ab700320","2016-2017","GER","1. Bundesliga","6th","Hertha BSC",17,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"ab700320","2016-2017","GER","Jr. U19 Bundesliga","3rd","Hertha U19",17,13.6,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"ab700320","2017-2018","GER","1. Bundesliga","10th","Hertha BSC",18,13.6,1,0,0,7,15,0,6,13,18,1,0,0,181,10,20,33.3
"ab700320","2017-2018","GER","Jr. U19 Bundesliga","4th","Hertha U19",18,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"ab700320","2018-2019","GER","1. Bundesliga","11th","Hertha BSC",19,22.9,2,0,0,19,18,0,10,23,19,0,1,0,261,17,15,53.1
"ab700320","2019-2020","GER","1. Bundesliga","10th","Hertha BSC",20,5.9,0,0,0,6,4,0,7,5,2,0,0,0,61,2,7,22.2
"ab700320","2020-2021","GER","1. Bundesliga","15th","Arminia",21,11.5,0,0,0,4,8,2,10,9,14,0,0,0,117,5,5,50
"ab700320","2020-2021","GER","1. Bundesliga","14th","Hertha BSC",21,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
"ab700320","2021-2022","GER","1. Bundesliga","15th","Augsburg",22,9.1,0,0,0,4,5,1,13,10,5,0,0,0,80,8,16,33.3
"ab77d10d","2020-2021","SCO","1. Premiership","2nd","Celtic",18,0.5,0,0,0,0,0,0,1,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL
"ab77d10d","2021-2022","ENG","Jr. PL2 — Div. 1","1st","West Ham",19,12.2,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"ab7bf91d","2020-2021","ESP","2. Segunda División","10th","CD Mirandés",21,30.5,6,0,0,39,33,1,5,45,33,NULL,NULL,1,NULL,NULL,NULL,NULL
"ab7bf91d","2021-2022","ESP","1. La Liga","10th","Athletic Club",22,8.6,0,0,0,4,4,0,0,7,9,0,0,0,73,9,21,30
"abb3bb95","2008-2009","NED","1. Dutch Eredivisie","17th","De Graafschap",17,9.9,2,0,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abb3bb95","2009-2010","NED","1. Dutch Eredivisie","1st","Twente",18,4.9,1,0,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abb3bb95","2010-2011","NED","1. Dutch Eredivisie","2nd","Twente",19,30.7,3,0,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abb3bb95","2011-2012","NED","1. Dutch Eredivisie","6th","Twente",20,30.7,3,0,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abb3bb95","2013-2014","ENG","1. Premier League","10th","Newcastle Utd",22,7.4,0,0,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abb3bb95","2014-2015","NED","1. Dutch Eredivisie","1st","PSV Eindhoven",23,31.6,0,0,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abb3bb95","2015-2016","NED","1. Dutch Eredivisie","1st","PSV Eindhoven",24,31.8,2,0,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abb3bb95","2016-2017","NED","1. Dutch Eredivisie","3rd","PSV Eindhoven",25,30.6,4,0,0,32,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"abb3bb95","2017-2018","NED","1. Dutch Eredivisie","1st","PSV Eindhoven",26,23.1,1,0,0,18,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"abb3bb95","2018-2019","NED","1. Dutch Eredivisie","2nd","PSV Eindhoven",27,34,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"abb3bb95","2019-2020","ESP","1. La Liga","4th","Sevilla",28,22.9,2,0,0,34,38,15,5,5,10,1,0,0,91,123,101,54.9
"abb3bb95","2020-2021","ESP","1. La Liga","4th","Sevilla",29,14.1,3,0,0,24,34,11,2,3,5,0,0,0,61,70,67,51.1
"abb3bb95","2021-2022","ESP","1. La Liga","7th","Barcelona",30,3.6,0,0,0,4,6,3,0,1,4,0,0,0,13,17,8,68
"abe66106","2011-2012","ITA","1. Serie A","7th","Roma",19,20.9,1,0,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abe66106","2012-2013","ITA","1. Serie A","6th","Roma",20,28.9,7,0,NULL,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abe66106","2013-2014","ENG","1. Premier League","6th","Tottenham",21,3.7,1,0,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abe66106","2014-2015","ENG","1. Premier League","5th","Tottenham",22,25.5,6,0,NULL,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abe66106","2015-2016","ENG","1. Premier League","3rd","Tottenham",23,26.3,9,0,NULL,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"abe66106","2016-2017","ENG","1. Premier League","2nd","Tottenham",24,6.6,1,0,0,13,11,1,26,4,12,0,1,0,NULL,NULL,NULL,NULL
"abe66106","2017-2018","ENG","1. Premier League","3rd","Tottenham",25,9.4,4,0,0,28,19,3,10,8,17,1,0,0,58,8,24,25
"abe66106","2018-2019","ENG","1. Premier League","4th","Tottenham",26,10.8,2,0,0,26,20,1,12,5,14,0,0,0,83,7,10,41.2
"abe66106","2019-2020","ENG","1. Premier League","6th","Tottenham",27,13.5,3,0,0,40,33,1,10,9,21,1,0,0,92,5,19,20.8
"abe66106","2020-2021","ENG","1. Premier League","7th","Tottenham",28,8,6,1,1,27,16,0,9,4,11,0,0,0,48,5,17,22.7
"abe66106","2021-2022","ESP","1. La Liga","2nd","Sevilla",29,6.7,4,0,0,17,11,3,9,4,19,0,0,0,40,7,10,41.2
"ac05f970","2008-2009","ENG","3. League One","23rd","Cheltenham",18,6,1,0,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac05f970","2009-2010","ENG","2. Championship","9th","Reading",19,0.2,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac05f970","2009-2010","ENG","3. League One","7th","Southampton",19,13.4,2,0,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac05f970","2010-2011","ENG","2. Championship","5th","Reading",20,5.1,2,0,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac05f970","2011-2012","ENG","3. League One","10th","Colchester Utd",21,12.2,1,0,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac05f970","2011-2012","ENG","2. Championship","1st","Reading",21,2.2,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac05f970","2011-2012","ENG","3. League One","2nd","Sheffield Weds",21,13.7,0,0,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac05f970","2012-2013","ENG","2. Championship","18th","Sheffield Weds",22,36.7,3,0,NULL,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac05f970","2013-2014","ENG","2. Championship","16th","Sheffield Weds",23,23.1,1,0,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac05f970","2015-2016","ENG","1. Premier League","7th","West Ham",25,22.9,3,0,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac05f970","2016-2017","ENG","1. Premier League","11th","West Ham",26,27,5,2,1,30,49,18,94,28,28,1,1,0,NULL,NULL,NULL,NULL
"ac05f970","2017-2018","ENG","1. Premier League","13th","West Ham",27,15,1,0,0,17,38,7,52,14,12,1,0,0,96,47,56,45.6
"ac05f970","2018-2019","ENG","1. Premier League","10th","West Ham",28,23.4,3,0,0,37,53,10,47,18,23,2,0,0,157,62,87,41.6
"ac05f970","2019-2020","ENG","1. Premier League","16th","West Ham",29,19.6,3,0,0,41,41,12,52,8,10,0,0,0,95,76,115,39.8
"ac05f970","2020-2021","ENG","1. Premier League","6th","West Ham",30,21.9,3,0,0,34,48,16,30,9,8,1,0,0,81,63,116,35.2
"ac05f970","2021-2022","ENG","1. Premier League","5th","West Ham",31,17.4,5,1,1,29,36,9,30,7,13,0,0,0,80,40,83,32.5
"ac0d576d","2021-2022","ENG","Jr. PL2 — Div. 1","5th","Brighton",19,1.7,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"ac277993","2020","USA","1. MLS","10th","FC Dallas",18,11.2,0,0,0,8,7,0,4,6,13,0,0,0,112,21,7,75
"ac277993","2021","USA","1. MLS","23rd","FC Dallas",19,5,1,0,0,8,2,0,3,6,10,0,1,1,46,12,8,60
"ac277993","2021-2022","ITA","1. Serie A","16th","Venezia",19,4.8,1,1,0,9,4,0,1,10,4,0,0,0,52,6,8,42.9
"ac295d9e","2013-2014","HUN","1. NB I","13th","Újpest",21,12,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac295d9e","2014-2015","ENG","2. Championship","12th","Charlton Ath",22,4.5,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac295d9e","2015-2016","ESP","2. Segunda División","7th","Alcorcón",23,38,5,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac295d9e","2016-2017","ESP","2. Segunda División","18th","Alcorcón",24,40.6,4,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"ac295d9e","2017-2018","ESP","1. La Liga","9th","Eibar",25,36,1,0,0,0,5,0,0,0,0,0,0,0,192,0,0,NULL
"ac295d9e","2018-2019","ESP","1. La Liga","12th","Eibar",26,24,3,0,0,3,0,0,0,0,0,0,1,0,156,0,0,NULL
"ac295d9e","2019-2020","ESP","1. La Liga","14th","Eibar",27,35,3,0,0,1,2,0,0,0,0,0,0,0,205,0,0,NULL
"ac295d9e","2020-2021","ESP","1. La Liga","20th","Eibar",28,34.7,0,0,0,0,5,0,0,0,1,0,0,0,198,0,0,NULL
"ac295d9e","2021-2022","ESP","1. La Liga","2nd","Sevilla",29,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,NULL
"ac4003af","2013-2014","ITA","1. Serie A","11th","Atalanta",21,3,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac4003af","2014-2015","ITA","1. Serie A","17th","Atalanta",22,37,4,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac4003af","2015-2016","ITA","1. Serie A","13th","Atalanta",23,36,2,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac4003af","2016-2017","ITA","1. Serie A","4th","Atalanta",24,8,1,0,0,0,2,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"ac4003af","2016-2017","ITA","1. Serie A","8th","Fiorentina",24,2,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"ac4003af","2017-2018","ITA","1. Serie A","8th","Fiorentina",25,35.6,0,1,0,0,6,0,0,0,0,0,0,0,161,0,0,NULL
"ac4003af","2018-2019","ITA","1. Serie A","19th","Frosinone",26,35,5,0,0,0,4,0,0,0,0,0,0,0,198,0,0,NULL
"ac4003af","2019-2020","ITA","1. Serie A","3rd","Atalanta",27,5.8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,NULL
"ac4003af","2020-2021","ITA","1. Serie A","3rd","Atalanta",28,14,0,0,0,0,1,0,0,0,1,0,0,0,69,0,1,0
"ac4003af","2021-2022","ITA","1. Serie A","4th","Atalanta",29,2,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,NULL
"ac454a4f","2014-2015","ESP","2. Segunda División","22nd","Barcelona B",19,30.6,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac454a4f","2015-2016","ESP","1. La Liga","1st","Barcelona",20,0.5,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac454a4f","2017-2018","ESP","1. La Liga","17th","Leganés",22,15.9,8,0,0,49,9,2,0,12,16,0,0,0,146,9,11,45
"ac454a4f","2018-2019","ESP","1. La Liga","13th","Leganés",23,13.3,6,1,1,30,14,0,23,7,15,0,0,0,121,15,6,71.4
"ac454a4f","2019-2020","ESP","2. Segunda División","5th","Girona",24,30.6,13,0,0,80,29,1,24,36,36,NULL,NULL,0,NULL,NULL,NULL,NULL
"ac454a4f","2020-2021","ESP","2. Segunda División","5th","Girona",25,30.2,11,0,0,69,30,1,93,23,26,NULL,NULL,0,NULL,NULL,NULL,NULL
"ac454a4f","2021-2022","ESP","1. La Liga","17th","Elche",26,6,3,0,0,17,8,0,6,5,5,0,0,0,45,9,7,56.3
"ac454a4f","2021-2022","ESP","2. Segunda División","6th","Girona",26,1.2,0,0,0,4,3,0,6,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL
"ac73ec79","2014-2015","FRA","2. Ligue 2","8th","Laval",16,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac73ec79","2015-2016","FRA","2. Ligue 2","13th","Laval",17,12.7,3,0,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac73ec79","2016-2017","FRA","2. Ligue 2","20th","Laval",18,17,1,0,0,15,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL
"ac73ec79","2016-2017","FRA","1. Ligue 1","15th","Montpellier",18,16,2,0,0,11,25,1,40,55,37,0,0,0,NULL,NULL,NULL,NULL
"ac73ec79","2017-2018","FRA","1. Ligue 1","10th","Montpellier",19,31,5,0,0,42,63,1,77,60,42,0,0,0,384,30,7,81.1
"ac73ec79","2018-2019","GER","1. Bundesliga","3rd","RB Leipzig",20,13.6,3,0,0,18,23,0,27,14,16,0,0,0,175,24,19,55.8
"ac73ec79","2019-2020","GER","1. Bundesliga","3rd","RB Leipzig",21,19.8,1,0,0,16,31,2,34,29,38,0,0,0,214,49,13,79
"ac73ec79","2020-2021","GER","1. Bundesliga","2nd","RB Leipzig",22,18.6,5,0,0,42,28,2,40,28,20,1,0,0,180,62,32,66
"ac73ec79","2021-2022","GER","1. Bundesliga","10th","RB Leipzig",23,11.4,2,0,0,15,16,4,27,32,18,0,1,0,119,34,21,61.8
"ac7e640b","2013-2014","ITA","1. Serie A","11th","Atalanta",19,0.5,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac7e640b","2014-2015","ITA","2. Serie B","11th","Trapani",20,17.3,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac7e640b","2015-2016","ITA","2. Serie B","6th","Cesena",21,26,6,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac7e640b","2016-2017","ITA","1. Serie A","4th","Atalanta",22,29.5,4,0,0,37,19,2,2,90,36,0,0,0,NULL,NULL,NULL,NULL
"ac7e640b","2017-2018","ITA","1. Serie A","7th","Atalanta",23,24,5,0,0,41,31,3,1,25,24,1,0,0,335,44,33,57.1
"ac7e640b","2019-2020","ITA","1. Serie A","3rd","Atalanta",25,10.7,1,0,0,20,8,1,1,14,14,0,0,0,124,33,19,63.5
"ac7e640b","2020-2021","ITA","1. Serie A","3rd","Atalanta",26,1.2,1,0,0,3,1,0,1,3,2,0,0,0,17,5,6,45.5
"ac7e640b","2021-2022","ITA","1. Serie A","16th","Venezia",27,15,5,0,0,13,10,1,1,51,13,1,1,0,113,35,30,53.8
"ac7e7b1c","2019","URU","1. Primera División","2nd","Peñarol",17,10.9,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"ac7e7b1c","2020","URU","1. Primera División","3rd","Peñarol",18,8,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"ac7e7b1c","2020-2021","ESP","1. La Liga","16th","Alavés",18,6,0,0,0,3,8,1,10,4,4,0,0,0,41,7,16,30.4
"ac7e7b1c","2020-2021","ENG","Jr. PL2 — Div. 1","8th","Manchester Utd",18,5.2,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
"ac7e7b1c","2021-2022","ESP","1. La Liga","18th","Alavés",19,6.6,0,0,0,9,18,3,9,6,5,0,0,0,44,5,18,21.7
"ac861941","2012-2013","POR","1. Primeira Liga","7th","Sporting CP",18,11.9,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac861941","2013-2014","POR","1. Primeira Liga","2nd","Sporting CP",19,9.1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ac861941","2014-2015","ENG","1. Premier League","5th","Tottenham",20,25.5,4,0,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
