"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","dribbles_completed","dribbles","dribbles_completed_pct","players_dribbled_past","nutmegs","carries","carry_distance","carry_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","pass_targets","passes_received","passes_received_pct","progressive_passes_received"
"6adbc307","2015-2016","ENG","3. League One","8th","Coventry City",21,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6adbc307","2015-2016","ENG","2. Championship","2nd","Middlesbrough",21,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6adbc307","2016-2017","ENG","Jr. PL2 — Div. 1","12th","Southampton",22,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6adbc307","2017-2018","ENG","1. Premier League","17th","Southampton",23,22,1201,161,605,593,78,23,1132,12,15,80,12,1,646,3829,2288,57,10,2,8,10,665,640,96.2,7
"6adbc307","2018-2019","ENG","1. Premier League","16th","Southampton",24,18.9,1001,122,490,512,59,13,943,4,7,57.1,5,0,536,3390,1949,58,14,0,4,3,529,498,94.1,4
"6adbc307","2019-2020","ENG","1. Premier League","11th","Southampton",25,27.2,1545,211,824,784,44,16,1498,8,12,66.7,8,1,811,4786,2657,72,5,1,8,7,862,840,97.4,13
"6adbc307","2020-2021","ENG","1. Premier League","15th","Southampton",26,17.1,1217,120,580,661,69,11,1161,3,4,75,3,0,701,4264,2408,63,12,0,5,8,811,792,97.7,1
"6adbc307","2021-2022","ENG","1. Premier League","13th","Southampton",27,5.4,330,44,171,174,16,2,316,0,1,0,0,0,177,1243,777,21,7,0,0,0,198,190,96,1
"6af30900","2014-2015","NED","1. Dutch Eredivisie","13th","ADO Den Haag",18,3.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6af30900","2015-2016","NED","1. Dutch Eredivisie","11th","ADO Den Haag",19,13.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6af30900","2016-2017","NED","1. Dutch Eredivisie","11th","ADO Den Haag",20,27.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6af30900","2017-2018","NED","1. Dutch Eredivisie","7th","ADO Den Haag",21,26.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6af30900","2020-2021","NED","1. Dutch Eredivisie","10th","Twente",24,31.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6af30900","2021-2022","ITA","1. Serie A","16th","Venezia",25,8.2,441,35,194,176,102,13,366,7,11,63.6,7,0,240,1408,757,26,14,3,8,4,268,227,84.7,10
"6afaebf2","2017-2018","FRA","1. Ligue 1","19th","Troyes",17,0.7,42,2,9,16,19,4,41,1,2,50,1,0,27,164,101,5,0,1,3,3,40,27,67.5,9
"6afaebf2","2018-2019","FRA","2. Ligue 2","3rd","Troyes",18,27.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6afaebf2","2019-2020","ENG","2. Championship","3rd","Brentford",19,32.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6afaebf2","2019-2020","FRA","2. Ligue 2","4th","Troyes",19,1.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6afaebf2","2020-2021","ENG","2. Championship","3rd","Brentford",20,34.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6afaebf2","2021-2022","ENG","1. Premier League","14th","Brentford",21,14.6,543,8,51,212,315,61,520,16,34,47.1,17,2,321,1589,864,45,18,10,39,28,715,377,52.7,125
"6b21b7b5","2019","BRA","1. Série A","1st","Flamengo",17,7.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b21b7b5","2020-2021","GER","1. Bundesliga","3rd","Dortmund",18,2.9,148,3,26,74,56,11,146,3,4,75,4,0,101,431,165,9,1,5,4,4,132,106,80.3,12
"6b21b7b5","2021-2022","GER","1. Bundesliga","2nd","Dortmund",19,0.7,55,0,5,31,19,4,55,2,2,100,2,0,35,122,40,3,0,0,2,2,57,39,68.4,8
"6b2c894b","2016-2017","POR","1. Primeira Liga","4th","Vitória",20,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b2c894b","2017-2018","POR","1. Primeira Liga","9th","Vitória",21,24.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b2c894b","2018-2019","FRA","1. Ligue 1","8th","Reims",22,20,1275,77,447,610,333,7,1025,44,71,62,46,2,768,4473,2904,112,44,4,27,24,669,615,91.9,22
"6b2c894b","2019-2020","FRA","1. Ligue 1","6th","Reims",23,14.8,1117,51,372,569,276,12,941,39,64,60.9,43,4,715,3780,2326,94,37,4,22,26,670,626,93.4,28
"6b2c894b","2020-2021","FRA","1. Ligue 1","14th","Reims",24,29,1784,129,616,913,440,19,1517,48,69,69.6,49,0,1121,6867,4571,186,82,8,30,32,1137,1030,90.6,49
"6b2c894b","2021-2022","FRA","1. Ligue 1","14th","Reims",25,16.5,1017,53,338,499,262,17,837,27,50,54,30,2,624,3633,2264,98,32,6,25,18,617,551,89.3,25
"6b47c5db","2014-2015","BEL","1. Pro League","7th","Genk",17,3.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b47c5db","2015-2016","BEL","1. Pro League","4th","Genk",18,33.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b47c5db","2016-2017","BEL","1. First Division A","7th","Genk",19,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b47c5db","2016-2017","ENG","1. Premier League","12th","Leicester City",19,16.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b47c5db","2017-2018","ENG","1. Premier League","9th","Leicester City",20,32.2,2207,115,609,1394,310,28,2197,30,50,60,31,0,1210,5099,2137,88,32,1,25,51,1327,1193,89.9,61
"6b47c5db","2018-2019","ENG","1. Premier League","9th","Leicester City",21,36.6,2548,125,670,1616,387,43,2527,39,54,72.2,45,5,1622,6904,2873,118,31,1,35,46,1684,1529,90.8,55
"6b47c5db","2019-2020","ENG","1. Premier League","5th","Leicester City",22,29.7,2049,103,572,1276,301,21,2032,24,30,80,25,3,1223,5084,1923,60,25,0,18,26,1302,1232,94.6,42
"6b47c5db","2020-2021","ENG","1. Premier League","5th","Leicester City",23,24.2,1710,121,626,986,189,14,1696,11,20,55,11,0,1062,4866,1798,43,19,1,18,18,1135,1058,93.2,18
"6b47c5db","2021-2022","ENG","1. Premier League","9th","Leicester City",24,13,834,67,298,465,103,12,822,4,6,66.7,4,0,489,2201,880,31,7,0,13,9,504,481,95.4,9
"6b625ac2","2018-2019","FRA","2. Ligue 2","6th","Lorient",18,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b625ac2","2019-2020","ENG","2. Championship","1st","Leeds United",19,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b625ac2","2020-2021","ENG","1. Premier League","9th","Leeds United",20,35,1465,1332,1464,1,0,0,1124,0,0,NULL,0,0,738,3326,1713,0,0,0,2,1,719,715,99.4,0
"6b625ac2","2021-2022","ENG","1. Premier League","16th","Leeds United",21,18,764,685,764,1,0,0,575,0,0,NULL,0,0,424,1752,840,0,0,0,1,0,374,374,100,0
"6b635f5c","2015-2016","CRO","1. 1. HNL","3rd","Hajduk Split",18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b635f5c","2016-2017","CRO","1. 1. HNL","3rd","Hajduk Split",19,12.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b635f5c","2017-2018","CRO","1. 1. HNL","3rd","Hajduk Split",20,11.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b635f5c","2018-2019","CRO","1. 1. HNL","4th","Hajduk Split",21,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b635f5c","2019-2020","CRO","1. 1. HNL","5th","Hajduk Split",22,26.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b635f5c","2020-2021","CRO","1. 1. HNL","4th","Hajduk Split",23,2.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b635f5c","2020-2021","ITA","1. Serie A","15th","Spezia",23,14.4,856,81,462,450,12,5,830,0,0,NULL,0,0,498,3283,1803,43,4,0,1,2,557,548,98.4,1
"6b635f5c","2021-2022","ITA","1. Serie A","9th","Empoli",24,7,413,80,226,192,19,4,402,3,3,100,3,0,220,1383,707,17,2,0,2,3,251,243,96.8,0
"6b8887c2","2015-2016","GER","3. 3. Liga","5th","Osnabrück",17,3.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b8887c2","2016-2017","GER","3. 3. Liga","6th","Osnabrück",18,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b8887c2","2016-2017","GER","Jr. U19 Bundesliga","18th","Osnabrück U19",18,19.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b8887c2","2017-2018","GER","3. 3. Liga","17th","Osnabrück",19,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b8887c2","2018-2019","GER","3. 3. Liga","1st","Osnabrück",20,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6b8887c2","2020-2021","GER","1. Bundesliga","3rd","Dortmund",22,0.6,34,1,4,19,12,4,32,0,0,NULL,0,0,12,57,31,3,0,0,1,1,35,18,51.4,2
"6b8887c2","2021-2022","GER","1. Bundesliga","2nd","Dortmund",23,1.2,65,4,12,28,26,8,64,0,2,0,2,0,30,103,63,4,1,2,3,1,56,36,64.3,9
"6b8887c2","2021-2022","GER","3. 3. Liga","7th","Dortmund II",23,2.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6ba71da5","2016-2017","FRA","2. Ligue 2","3rd","Troyes",24,33.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6ba71da5","2017-2018","FRA","1. Ligue 1","19th","Troyes",25,23.3,1140,154,716,493,23,7,1103,1,1,100,1,0,688,4724,2835,44,4,0,2,3,647,637,98.5,8
"6ba71da5","2018-2019","FRA","2. Ligue 2","3rd","Troyes",26,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6ba71da5","2019-2020","FRA","2. Ligue 2","4th","Troyes",27,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6ba71da5","2020-2021","FRA","2. Ligue 2","1st","Troyes",28,31.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6ba71da5","2021-2022","FRA","1. Ligue 1","15th","Troyes",29,17.7,978,229,669,339,16,1,915,2,2,100,2,0,584,2811,1258,14,2,1,1,2,600,596,99.3,1
"6bb2c084","2015-2016","FRA","1. Ligue 1","13th","Marseille",19,3.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bb2c084","2016-2017","FRA","1. Ligue 1","5th","Marseille",20,21.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bb2c084","2017-2018","FRA","1. Ligue 1","4th","Marseille",21,27.1,2154,41,507,1363,456,31,2139,43,57,75.4,45,1,1491,7683,3753,154,53,3,38,33,1515,1437,94.9,58
"6bb2c084","2018-2019","ENG","1. Premier League","19th","Fulham",22,16.9,1300,59,323,872,196,11,1286,32,44,72.7,34,0,967,4379,2254,96,27,2,19,45,959,896,93.4,18
"6bb2c084","2019-2020","ESP","1. La Liga","5th","Villarreal",23,28.7,1884,73,410,1224,381,40,1854,85,102,83.3,87,1,1346,7036,3231,140,39,8,49,45,1458,1292,88.6,87
"6bb2c084","2020-2021","ENG","1. Premier League","18th","Fulham",24,28.7,1811,48,403,1105,469,53,1790,87,119,73.1,90,3,1332,7766,4026,176,64,13,60,62,1388,1211,87.2,83
"6bb2c084","2021-2022","ENG","2. Championship","2nd","Fulham",25,0.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bb2c084","2021-2022","ITA","1. Serie A","3rd","Napoli",25,13.1,956,41,186,556,275,31,944,21,33,63.6,23,0,660,3139,1485,74,31,5,19,23,771,720,93.4,43
"6bba916f","2016-2017","GER","Jr. U17 Bundesliga","13th","Hertha U17",16,22.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bba916f","2016-2017","GER","Jr. U19 Bundesliga","3rd","Hertha U19",16,1.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bba916f","2017-2018","GER","Jr. U19 Bundesliga","4th","Hertha U19",17,16.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bba916f","2018-2019","GER","1. Bundesliga","11th","Hertha BSC",18,0.7,32,1,1,18,19,3,29,1,2,50,1,0,26,137,105,5,3,0,2,3,40,23,57.5,3
"6bba916f","2018-2019","GER","Jr. U19 Bundesliga","10th","Hertha U19",18,15.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bba916f","2019-2020","GER","1. Bundesliga","18th","Paderborn 07",19,2,81,2,22,36,31,3,75,1,4,25,3,0,46,259,168,7,2,2,4,4,70,46,65.7,6
"6bba916f","2020-2021","GER","2. 2. Bundesliga","9th","Paderborn 07",20,0.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bba916f","2020-2021","GER","3. 3. Liga","8th","SV Waldhof",20,10.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bba916f","2021-2022","GER","1. Bundesliga","11th","Hertha BSC",21,2.5,131,4,38,56,51,7,102,5,11,45.5,5,0,77,404,174,9,2,6,4,6,94,71,75.5,14
"6bd5cd5d","2011-2012","GER","1. Bundesliga","8th","Wolfsburg",19,0.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd5cd5d","2012-2013","GER","1. Bundesliga","11th","Wolfsburg",20,8.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd5cd5d","2013-2014","GER","1. Bundesliga","5th","Wolfsburg",21,30.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd5cd5d","2014-2015","GER","1. Bundesliga","2nd","Wolfsburg",22,25.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd5cd5d","2015-2016","GER","1. Bundesliga","8th","Wolfsburg",23,9.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd5cd5d","2016-2017","GER","1. Bundesliga","16th","Wolfsburg",24,20.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd5cd5d","2017-2018","GER","1. Bundesliga","16th","Wolfsburg",25,23.4,1600,151,871,793,43,9,1571,4,5,80,4,0,1064,6527,3544,70,8,0,2,2,1053,1040,98.8,8
"6bd5cd5d","2018-2019","GER","1. Bundesliga","6th","Wolfsburg",26,31,2306,240,1377,1066,61,24,2242,7,7,100,7,0,1629,10295,6210,105,11,0,3,11,1618,1603,99.1,13
"6bd5cd5d","2019-2020","GER","1. Bundesliga","7th","Wolfsburg",27,17.7,1159,139,632,565,50,13,1121,7,8,87.5,8,1,712,4238,2490,56,8,1,2,6,702,684,97.4,7
"6bd5cd5d","2020-2021","GER","1. Bundesliga","7th","Union Berlin",28,33.8,2387,292,1430,1084,63,22,2317,5,8,62.5,5,0,1448,9015,4741,74,9,0,8,11,1540,1507,97.9,0
"6bd5cd5d","2021-2022","GER","1. Bundesliga","7th","Union Berlin",29,17,1070,140,706,419,22,7,1055,6,8,75,7,0,653,3377,1815,18,2,0,3,8,676,665,98.4,1
"6bd603db","2012-2013","FRA","2. Ligue 2","12th","Lens",16,1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd603db","2013-2014","FRA","2. Ligue 2","2nd","Lens",17,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd603db","2014-2015","FRA","1. Ligue 1","20th","Lens",18,30.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd603db","2015-2016","FRA","2. Ligue 2","6th","Lens",19,24.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd603db","2016-2017","GER","1. Bundesliga","15th","Mainz 05",20,20.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bd603db","2017-2018","GER","1. Bundesliga","14th","Mainz 05",21,28.8,1552,117,600,931,172,10,1512,46,72,63.9,51,2,1040,7043,3775,119,28,1,30,37,846,799,94.4,36
"6bd603db","2018-2019","GER","1. Bundesliga","12th","Mainz 05",22,29.7,1672,63,362,1065,388,27,1637,47,84,56,51,1,1275,7588,4035,173,54,9,32,52,1197,1061,88.6,95
"6bd603db","2019-2020","ENG","1. Premier League","12th","Everton",23,1.5,85,8,21,57,14,0,83,1,1,100,1,0,57,289,117,10,4,0,0,5,56,54,96.4,6
"6bd603db","2020-2021","ENG","1. Premier League","10th","Everton",24,0.1,16,1,1,9,7,0,16,0,1,0,0,0,10,38,12,2,1,0,0,1,9,8,88.9,0
"6bd603db","2021-2022","ENG","1. Premier League","15th","Everton",25,0.7,28,1,8,22,1,0,28,1,2,50,2,0,19,113,69,2,0,0,1,2,20,18,90,1
"6bde367b","2011-2012","FRA","2. Ligue 2","13th","Arles-Avignon",19,10.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bde367b","2012-2013","FRA","2. Ligue 2","11th","Arles-Avignon",20,19.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bde367b","2013-2014","FRA","2. Ligue 2","13th","Arles-Avignon",21,23.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bde367b","2014-2015","FRA","2. Ligue 2","20th","Arles-Avignon",22,23.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bde367b","2015-2016","FRA","2. Ligue 2","14th","Nîmes",23,23.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bde367b","2016-2017","FRA","2. Ligue 2","6th","Nîmes",24,31.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bde367b","2017-2018","FRA","2. Ligue 2","2nd","Nîmes",25,29.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"6bde367b","2018-2019","FRA","1. Ligue 1","9th","Nîmes",26,31.8,2310,88,550,1297,645,25,1999,91,127,71.7,93,4,1529,8394,4756,187,50,7,38,41,1340,1259,94,42
"6bde367b","2019-2020","FRA","1. Ligue 1","8th","Montpellier",27,16.9,1161,29,225,719,305,9,1069,28,52,53.8,31,1,800,4158,2247,93,36,2,23,23,751,697,92.8,43
"6bde367b","2020-2021","FRA","1. Ligue 1","8th","Montpellier",28,24.1,1584,37,296,860,555,46,1410,62,85,72.9,65,5,975,5417,2901,124,38,6,40,54,1079,960,89,82
"6bde367b","2021-2022","FRA","1. Ligue 1","5th","Montpellier",29,15.3,1187,20,204,671,390,34,1053,51,74,68.9,57,4,785,3796,2021,83,19,7,39,33,909,807,88.8,55
"6bf7cabe","2021-2022","FRA","1. Ligue 1","14th","Reims",19,2.5,129,2,37,57,41,3,110,3,4,75,3,0,84,467,309,14,2,2,1,4,97,77,79.4,10
"6c17e046","2015-2016","ENG","1. Premier League","14th","West Brom",16,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
