"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","sca","sca_per90","sca_passes_live","sca_passes_dead","sca_dribbles","sca_shots","sca_fouled","sca_defense","gca","gca_per90","gca_passes_live","gca_passes_dead","gca_dribbles","gca_shots","gca_fouled","gca_defense"
"b2d31e83","2016-2017","ENG","2. Championship","23rd","Wigan Athletic",24,39.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b2d31e83","2017-2018","ENG","3. League One","1st","Wigan Athletic",25,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b2d31e83","2018-2019","ENG","2. Championship","18th","Wigan Athletic",26,13.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b2d31e83","2019-2020","ENG","1. Premier League","15th","Brighton",27,32,34,1.06,28,3,1,1,0,1,1,0.03,1,0,0,0,0,0
"b2d31e83","2020-2021","ENG","1. Premier League","16th","Brighton",28,22.9,20,0.87,19,0,0,1,0,0,1,0.04,0,0,0,1,0,0
"b2d31e83","2021-2022","ENG","1. Premier League","10th","Brighton",29,7.4,5,0.68,4,0,0,1,0,0,0,0,0,0,0,0,0,0
"b2f9c73e","2019-2020","ENG","Jr. PL2 — Div. 2","7th","Aston Villa",15,1.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b2f9c73e","2020-2021","ENG","1. Premier League","11th","Aston Villa",16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b2f9c73e","2021-2022","ENG","1. Premier League","12th","Aston Villa",17,1.4,2,1.45,2,0,0,0,0,0,1,0.73,1,0,0,0,0,0
"b318a643","2008-2009","ESP","2. Segunda División","18th","Las Palmas",18,4.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2009-2010","ESP","2. Segunda División","17th","Las Palmas",19,29.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2010-2011","ESP","1. La Liga","11th","Málaga",20,26.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2011-2012","ESP","1. La Liga","4th","Málaga",21,27.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2012-2013","RUS","1. Premier League","6th","Rubin Kazan",22,20.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2013-2014","RUS","1. Premier League","9th","Rubin Kazan",23,9.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2013-2014","RUS","1. Premier League","2nd","Zenit",23,8.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2014-2015","RUS","1. Premier League","1st","Zenit",24,16.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2015-2016","ENG","1. Premier League","14th","West Brom",25,28.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2015-2016","RUS","1. Premier League","3rd","Zenit",25,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2016-2017","ENG","1. Premier League","10th","West Brom",26,32.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2017-2018","ENG","1. Premier League","20th","West Brom",27,30.7,62,2.02,40,0,10,5,6,1,4,0.13,3,0,0,1,0,0
"b318a643","2018-2019","ENG","1. Premier League","13th","Newcastle Utd",28,28.9,67,2.32,56,0,2,6,2,1,11,0.38,8,0,0,3,0,0
"b318a643","2019","CHN","1. Super League","9th","Dalian Yifang",29,8.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2020","CHN","1. Super League","7th","Dalian Professional",30,13.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2020-2021","RUS","1. Premier League","6th","CSKA Moscow",30,8.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b318a643","2021-2022","ENG","1. Premier League","15th","Everton",31,7.1,12,1.68,9,0,0,2,0,1,0,0,0,0,0,0,0,0
"b3325a30","2015-2016","GER","1. Bundesliga","6th","Mainz 05",18,2.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3325a30","2015-2016","GER","3. 3. Liga","12th","Mainz 05 II",18,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3325a30","2016-2017","GER","1. Bundesliga","15th","Mainz 05",19,3.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3325a30","2016-2017","GER","3. 3. Liga","19th","Mainz 05 II",19,5.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3325a30","2017-2018","GER","1. Bundesliga","14th","Mainz 05",20,18.9,45,2.38,37,0,2,1,4,1,0,0,0,0,0,0,0,0
"b3325a30","2018-2019","GER","1. Bundesliga","14th","Schalke 04",21,19.2,33,1.72,22,0,3,2,5,1,2,0.1,1,0,0,0,1,0
"b3325a30","2019-2020","GER","1. Bundesliga","12th","Schalke 04",22,17.8,33,1.86,23,0,5,1,3,1,3,0.17,3,0,0,0,0,0
"b3325a30","2020-2021","GER","1. Bundesliga","18th","Schalke 04",23,21.7,31,1.43,23,1,1,2,3,1,3,0.14,3,0,0,0,0,0
"b3325a30","2021-2022","GER","1. Bundesliga","11th","Hertha BSC",24,14,28,2.01,16,0,4,1,6,1,1,0.07,1,0,0,0,0,0
"b34c63a5","2019-2020","FRA","1. Ligue 1","7th","Lyon",15,1.6,3,1.89,3,0,0,0,0,0,1,0.63,1,0,0,0,0,0
"b34c63a5","2020-2021","FRA","1. Ligue 1","4th","Lyon",16,7.8,34,4.38,24,2,3,1,4,0,7,0.9,5,0,0,1,1,0
"b34c63a5","2021-2022","FRA","1. Ligue 1","13th","Lyon",17,3.1,12,3.93,8,4,0,0,0,0,1,0.33,0,1,0,0,0,0
"b391383a","2019-2020","ENG","Jr. PL2 — Div. 2","1st","West Ham",17,2.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b391383a","2020-2021","ENG","Jr. PL2 — Div. 1","11th","West Ham",18,4.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b391383a","2021-2022","ENG","Jr. PL2 — Div. 1","1st","West Ham",19,12.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3af9be1","2016","JPN","1. J1 League","18th","Avispa Fukuoka",17,8.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3af9be1","2017","JPN","2. J2 League","4th","Avispa Fukuoka",18,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3af9be1","2017-2018","BEL","1. First Division A","10th","Sint-Truiden",18,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3af9be1","2018-2019","BEL","1. First Division A","9th","Sint-Truiden",19,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3af9be1","2019-2020","ITA","1. Serie A","12th","Bologna",20,28.1,37,1.32,30,0,2,3,1,1,5,0.18,4,0,1,0,0,0
"b3af9be1","2020-2021","ITA","1. Serie A","12th","Bologna",21,30.2,25,0.83,21,2,0,0,2,0,2,0.07,2,0,0,0,0,0
"b3af9be1","2021-2022","ENG","1. Premier League","4th","Arsenal",22,14.4,24,1.67,20,1,0,0,0,3,4,0.28,3,0,0,0,0,1
"b3af9be1","2021-2022","ITA","1. Serie A","10th","Bologna",22,0.1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3b62f94","2017-2018","ESP","2. Segunda División","9th","Cádiz",26,22.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3b62f94","2018-2019","ESP","2. Segunda División","7th","Cádiz",27,23.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3b62f94","2019-2020","ESP","2. Segunda División","2nd","Cádiz",28,15.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3b62f94","2020-2021","ESP","1. La Liga","12th","Cádiz",29,20.3,4,0.2,3,0,0,1,0,0,1,0.05,0,0,0,1,0,0
"b3b62f94","2021-2022","ESP","1. La Liga","19th","Cádiz",30,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3b7f5a6","2010-2011","GER","1. Bundesliga","6th","Nürnberg",20,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3b7f5a6","2011-2012","GER","1. Bundesliga","10th","Nürnberg",21,27.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3b7f5a6","2012-2013","GER","1. Bundesliga","10th","Nürnberg",22,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3b7f5a6","2013-2014","GER","1. Bundesliga","17th","Nürnberg",23,17.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3b7f5a6","2014-2015","GER","1. Bundesliga","9th","Eint Frankfurt",24,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3b7f5a6","2015-2016","GER","1. Bundesliga","16th","Eint Frankfurt",25,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3b7f5a6","2016-2017","GER","1. Bundesliga","11th","Eint Frankfurt",26,31.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3b7f5a6","2017-2018","GER","1. Bundesliga","8th","Eint Frankfurt",27,21,43,2.05,35,2,0,4,2,0,5,0.24,4,0,0,0,1,0
"b3b7f5a6","2018-2019","GER","1. Bundesliga","7th","Eint Frankfurt",28,0.2,1,5.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3b7f5a6","2019-2020","GER","1. Bundesliga","9th","Eint Frankfurt",29,13.6,23,1.7,15,4,1,1,2,0,3,0.22,1,1,1,0,0,0
"b3b7f5a6","2020-2021","GER","1. Bundesliga","5th","Eint Frankfurt",30,4.8,7,1.46,5,1,1,0,0,0,0,0,0,0,0,0,0,0
"b3b7f5a6","2021-2022","GER","1. Bundesliga","6th","Eint Frankfurt",31,6.1,5,0.82,2,3,0,0,0,0,1,0.16,0,1,0,0,0,0
"b3dc6eca","2009-2010","ESP","1. La Liga","11th","Espanyol",20,20.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3dc6eca","2010-2011","ESP","1. La Liga","8th","Espanyol",21,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3dc6eca","2010-2011","ITA","1. Serie A","3rd","Napoli",21,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3dc6eca","2011-2012","ESP","1. La Liga","3rd","Valencia",22,21.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3dc6eca","2012-2013","ESP","1. La Liga","5th","Valencia",23,18.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3dc6eca","2013-2014","ESP","1. La Liga","8th","Valencia",24,8.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3dc6eca","2014-2015","ESP","1. La Liga","6th","Villarreal",25,24.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3dc6eca","2015-2016","ESP","1. La Liga","4th","Villarreal",26,33.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3dc6eca","2016-2017","ESP","1. La Liga","5th","Villarreal",27,26.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3dc6eca","2017-2018","ESP","1. La Liga","5th","Villarreal",28,26.8,18,0.67,16,1,0,1,0,0,2,0.07,2,0,0,0,0,0
"b3dc6eca","2018-2019","ESP","1. La Liga","14th","Villarreal",29,21.9,18,0.82,16,1,0,1,0,0,3,0.14,2,0,0,1,0,0
"b3dc6eca","2019-2020","TUR","1. Süper Lig","3rd","Beşiktaş",30,22.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3dc6eca","2020-2021","ESP","1. La Liga","6th","Betis",31,24,5,0.21,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3dc6eca","2021-2022","ESP","1. La Liga","3rd","Betis",32,10.1,3,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3f8bdef","2015","COL","1. Primera Div","6th","Millonarios",21,31.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3f8bdef","2016","COL","1. Primera Div","4th","Millonarios",22,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3f8bdef","2017","COL","1. Primera Div","2nd","Millonarios",23,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3f8bdef","2017-2018","BEL","1. First Division A","4th","Gent",23,8.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3f8bdef","2018","COL","1. Primera Div","3rd","Nacional",24,13.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3f8bdef","2019","COL","1. Primera Div","5th","Nacional",25,12.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3f8bdef","2020-2021","FRA","2. Ligue 2","3rd","Toulouse",26,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b3f8bdef","2021-2022","FRA","1. Ligue 1","9th","Lens",27,3.4,8,2.36,7,0,0,0,0,1,0,0,0,0,0,0,0,0
"b400bde0","2011-2012","ENG","1. Premier League","8th","Liverpool",16,0.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b400bde0","2012-2013","ENG","1. Premier League","7th","Liverpool",17,19.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b400bde0","2013-2014","ENG","1. Premier League","2nd","Liverpool",18,24.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b400bde0","2014-2015","ENG","1. Premier League","6th","Liverpool",19,33.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b400bde0","2015-2016","ENG","1. Premier League","4th","Manchester City",20,21.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b400bde0","2016-2017","ENG","1. Premier League","3rd","Manchester City",21,27.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b400bde0","2017-2018","ENG","1. Premier League","1st","Manchester City",22,28.7,126,4.39,89,1,12,5,18,1,26,0.9,19,0,1,0,6,0
"b400bde0","2018-2019","ENG","1. Premier League","1st","Manchester City",23,30.8,131,4.25,91,1,22,7,10,0,26,0.84,18,0,4,0,4,0
"b400bde0","2019-2020","ENG","1. Premier League","2nd","Manchester City",24,29.5,117,3.97,82,1,10,12,11,1,11,0.37,5,0,0,3,3,0
"b400bde0","2020-2021","ENG","1. Premier League","1st","Manchester City",25,28.2,100,3.55,68,0,14,8,10,0,15,0.53,9,0,3,2,1,0
"b400bde0","2021-2022","ENG","1. Premier League","1st","Manchester City",26,11.2,42,3.75,33,1,6,0,2,0,2,0.18,1,0,0,0,1,0
"b418dbd4","2004-2005","ESP","1. La Liga","15th","Osasuna",18,0.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2005-2006","ESP","1. La Liga","4th","Osasuna",19,27.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2006-2007","ESP","1. La Liga","14th","Osasuna",20,27.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2007-2008","ESP","1. La Liga","4th","Atlético Madrid",21,32.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2008-2009","ESP","1. La Liga","4th","Atlético Madrid",22,23.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2009-2010","ESP","1. La Liga","9th","Atlético Madrid",23,11.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2010-2011","ESP","1. La Liga","7th","Atlético Madrid",24,17.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2011-2012","ESP","1. La Liga","7th","Osasuna",25,28.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2012-2013","ESP","1. La Liga","3rd","Atlético Madrid",26,14.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2013-2014","ESP","1. La Liga","1st","Atlético Madrid",27,18.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2014-2015","ESP","1. La Liga","3rd","Atlético Madrid",28,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2015-2016","ESP","1. La Liga","5th","Athletic Club",29,26.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2015-2016","ESP","1. La Liga","3rd","Atlético Madrid",29,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2016-2017","ESP","1. La Liga","7th","Athletic Club",30,31.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b418dbd4","2017-2018","ESP","1. La Liga","16th","Athletic Club",31,29.2,65,2.23,46,0,0,8,9,2,8,0.27,5,0,0,2,1,0
"b418dbd4","2018-2019","ESP","1. La Liga","8th","Athletic Club",32,26.3,55,2.09,39,0,3,9,1,3,9,0.34,5,0,0,3,0,1
"b418dbd4","2019-2020","ESP","1. La Liga","11th","Athletic Club",33,31.9,45,1.41,31,1,0,2,9,2,4,0.13,1,1,0,0,2,0
"b418dbd4","2020-2021","ESP","1. La Liga","10th","Athletic Club",34,19.4,33,1.7,26,0,1,0,5,1,2,0.1,2,0,0,0,0,0
"b418dbd4","2021-2022","ESP","1. La Liga","10th","Athletic Club",35,11.2,20,1.78,12,0,1,4,3,0,1,0.09,1,0,0,0,0,0
"b49729cb","2017-2018","FRA","2. Ligue 2","5th","Brest",20,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b49729cb","2018-2019","FRA","2. Ligue 2","2nd","Brest",21,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b49729cb","2019-2020","FRA","1. Ligue 1","14th","Brest",22,26.6,2,0.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"b49729cb","2020-2021","FRA","1. Ligue 1","17th","Brest",23,35,2,0.06,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"b4a014b1","2015-2016","POR","1. Primeira Liga","8th","Estoril",22,30.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4a014b1","2016-2017","FRA","1. Ligue 1","7th","Nantes",23,32.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4a014b1","2017-2018","FRA","1. Ligue 1","9th","Nantes",24,25.5,15,0.59,12,0,0,2,0,1,0,0,0,0,0,0,0,0
"b4a014b1","2018-2019","FRA","1. Ligue 1","12th","Nantes",25,35,27,0.77,21,1,0,5,0,0,3,0.09,2,0,0,1,0,0
"b4a014b1","2019-2020","ESP","1. La Liga","4th","Sevilla",26,34.8,17,0.49,13,1,1,1,0,1,1,0.03,1,0,0,0,0,0
"b4a014b1","2020-2021","ESP","1. La Liga","4th","Sevilla",27,31,15,0.48,12,0,0,3,0,0,1,0.03,0,0,0,1,0,0
"b4a014b1","2021-2022","ESP","1. La Liga","2nd","Sevilla",28,17,10,0.59,8,0,0,1,0,1,2,0.12,2,0,0,0,0,0
"b4b08774","2016-2017","GER","Jr. U17 Bundesliga","10th","Mainz U17",15,20.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4b08774","2017-2018","GER","Jr. U17 Bundesliga","13th","Mainz U17",16,23.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4b08774","2017-2018","GER","Jr. U19 Bundesliga","16th","Mainz U19",16,1.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4b08774","2018-2019","GER","Jr. U19 Bundesliga","9th","Mainz U19",17,22.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4b08774","2019-2020","GER","Jr. U19 Bundesliga","10th","Mainz U19",18,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4b08774","2020-2021","GER","1. Bundesliga","12th","Mainz 05",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4b08774","2021-2022","GER","1. Bundesliga","9th","Mainz 05",20,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4cf5806","2010","SWE","2. Superettan","12th","Ängelholm",18,15.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4cf5806","2011","SWE","2. Superettan","3rd","Ängelholm",19,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4cf5806","2012","SWE","1. Allsvenskan","10th","Kalmar",20,9.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4cf5806","2013","SWE","1. Allsvenskan","4th","Kalmar",21,5.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4cf5806","2014","SWE","1. Allsvenskan","7th","Djurgården",22,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4cf5806","2014","SWE","1. Allsvenskan","11th","Kalmar",22,6.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4cf5806","2015","SWE","1. Allsvenskan","6th","Djurgården",23,11.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4cf5806","2016","SWE","1. Allsvenskan","3rd","Norrköping",24,24.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4cf5806","2017","SWE","1. Allsvenskan","6th","Norrköping",25,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"b4cf5806","2017-2018","GER","2. 2. Bundesliga","18th","Kaiserslautern",26,23.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
